name,school,sex,prorank,url,picUrl
楚合涛,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/chuhetao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/7E/CD/950D7737158489BF1E52EEE9C66_18598A20_232E4.png
柳建龙,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/liujianlong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/E6/70/79DC98CA5C087CD953E2BC72D72_A218EBC7_2AC18.png
林先其,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/linxianqi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/8A/85/64BC7130896374576F0FE1E7F05_3065D957_ABA1.png
杨鹏,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/yangpeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/54/F9/D0D26D475B3F1AF7EA82127E82E_2C3528A4_1B505.png
杨锋,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/yangfeng123/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/2F/34/6C0688ACA4945BA2C0DD98A4F32_49391FBA_20149.png
杨涛,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/yangtao1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/EB/0D/16C537880C12BA9982CD5B254AD_7C4EF5A4_21B48.png
杨海宁,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/yanghaining/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/F7/EE/F6B0E292E884B4F0E7271208645_064805B5_2C222.png
杨峰,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/yangfeng1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/FE/73/4D65445BE50036D5957B4386647_8C288FE7_A10B.jpg
杨光,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/yangguang1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/A8/E1/C88446C41104C1423BD23556BDD_71EB5A93_1B76E.png
杨伟,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wyang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/68/BA/E0805F8EFF0DCBDF8814D850065_9316E0AE_1C502.png
杨仕文,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/yangshiwen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/11/33/BC3DBFFF5885B4C20A782D1ADE7_C07B646A_1EB12.png
李鹏发,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/lipengfa1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/BB/B9/F54434FA2431B39309B66FC5782_0C0725E1_16357.png
李颉,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/lijie2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/E8/2E/F76422E0FA83C943A8CD8E0A85E_7F05DA2C_17FDF.png
李浩,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/lihao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/DA/03/747B52EDC430575A1F4C35C47FE_6F995117_15D9C.png
李沫,电子科学与工程学院,女,教授,http://faculty.uestc.edu.cn/limo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/42/C6/DDF46D436A52DA2FA96D6289E09_3A094417_1D024.png
李晓雪,电子科学与工程学院,女,助理研究员,http://faculty.uestc.edu.cn/lixiaoxue12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/43/0B/9CF971BC59AFF37159DCA85C667_2201509E_1A855.png
李斌,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/libin3/en/index.htm,https://faculty.uestc.edu.cn/__local/D/43/F1/631F5DC4AFF9F47D11770EFCB1E_FE9CB367_B8C4.png
李恩,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/lien/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/25/53/39AE87016CAC5EA5357044F4F74_A1F0042C_1EF72.png
李建清,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/lijianqing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/92/B0/924543DA1E051FDFB281C656D5D_0C3A42B6_832B.jpg
李廷军,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/litingjun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/E6/90/192C0F5AF7D6C20C7860B8E3F79_4C80F7D8_2B473.jpg
李元勋,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liyuanxun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/B4/50/46643F851EC5B11BF117E510E77_2B930307_1F230.png
朱晓章,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/zhuxiaozhang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/94/C8/CAA8CB2EBEA99A23577A8E3D577_543BA0F1_171B2.png
文岐业,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wenqiye/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/8B/28/E7A594ABC4447063066F9B5BC76_C36949AF_1CEF6.png
文天龙,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/wentianlong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/1C/86/5762BF04BC80EE31EF07856D6D8_D2D1C0C6_15F6C.png
徐进,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/xujin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/67/35/C39D6B96811FAB8E1A2C4340175_7E1B0820_2B0A2.png
徐跃杭,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/Y_XU/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/9C/98/E5E762EE460B2D05DF53019DD08_CC7A43CD_110F2.png
徐勇,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/xuyong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/7A/BC/8C141A956EB0EE25F0B919E8D05_5F660AD2_1B04D.png
彭浩,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/penghao2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/E0/A6/EEB20862A76E229AC56EB8530A5_6394BB6F_2419A.jpg
彭波,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/pengbo1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F1/15/D699BAAD7E5222A3B478EEFF3B2_73B2439C_26851.png
张波,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhangbo12/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/E9/83/E8D16FBE89BC802D9E3E6A85163_F528B46E_11CE2.png
张林博,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/zhanglinbo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/77/87/CA209C97833FEDB559CE43E5221_234CB970_1D47A.png
张怀武,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhanghuaiwu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/5A/AA/65DB16FBFBCD5C246E145BA892F_C518A12F_2D750.png
张勇,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/zhangyong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/AC/A5/D4DCA6D5B72EF0ABF205DBE0E24_708035CD_13BE9.jpg
张净植,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/jingzhi/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/68/45/3E6611DDAA0897160704A8E775D_9AD2846F_2C254.png
张云鹏,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/zhangyunpeng1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/DF/62/9F94CBE9ED222EA02F2DF066816_D87F3604_22B65.png
康凯,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/kangkai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/F5/B7/648E85A7209804FCF7FDDE12444_DE903110_FB82.png
岳玲娜,电子科学与工程学院,女,研究员,http://faculty.uestc.edu.cn/yuelingna/en/index.htm,https://faculty.uestc.edu.cn/__local/5/90/F0/E3FE940621F9177C9DBFF68B5E0_32E0DCF9_1B0ED.png
屈世伟,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/qushiwei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/2E/3C/273D9E77390B9A3729E3DE0032E_B5AC04B6_21F95.png
尹俊辉,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/yinjunhui/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/38/AB/76E41437754A05DA558F147AB46_BC40E7EA_32775.png
宫玉彬,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/gongyubin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/35/5E/73C8223DB852DCC9BC0B1BAC72C_9B4407A5_B562.png
宗显政,电子科学与工程学院,男,研究员,http://faculty.uestc.edu.cn/zongxianzheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/F9/16/439B328271939CCC91CD9633AF2_2E88FF4A_1A04B.png
宋开军,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/songkaijun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/D4/BC/25A63FE1A060C577FC91190A76E_636DE9EB_6170.jpg
孙胜,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/sunsheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/40/4E/1A414DA323F0240BC54680CCD11_BFE36A08_16E07.png
姚叶雷,电子科学与工程学院,男,副研究员,http://faculty.uestc.edu.cn/yaoyelei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/41/EF/DFC23DE827F0A89326D95C893EA_A366A3DA_1235D.png
国云川,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/guoyunchuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/D0/FF/F1949E21493B22AB9FD678629D2_DA20553B_5DC71.png
唐红艳,电子科学与工程学院,女,副教授,http://faculty.uestc.edu.cn/tanghongyan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/80/DF/24C977B9361D9E2F55CC379C142_DDAF63DC_29CCB.png
唐晓莉,电子科学与工程学院,女,教授,http://faculty.uestc.edu.cn/tangxiaoli/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/E5/1E/01E4D1FDE629752F0E385B0466C_337A2738_B3FB.png
周佩珩,电子科学与工程学院,女,教授,http://faculty.uestc.edu.cn/zhoupeiheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/95/BC/87D209785B0D5436C3D1B31B015_957D6A0F_1E298.png
吴泽威,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wuzewei/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/D7/F9/038BD168FE289B09C1B6919F898_ED1BC5F5_EE13.png
吴振华,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wzh/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/58/19/6FFBDAED566A22B0059EE1CE57C_34DB9E68_1756.jpg
吴亚飞,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/wuyafei1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/F6/0D/690903EE807E21586D97F5812B7_0611E72B_1781B.png
刘颜回,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/yanhuiliu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/87/B8/C7D48D166A2836BF2660A98DA90_65B31878_1D96F.png
刘颖力,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuyingli/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/C7/AF/BF12A9F123D92EE4C767DCCBDBB_157C6373_B28B.png
刘腊群,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/liulaqun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/6A/07/F83F631172BA45676138A968394_725D4CD5_31DC0.png
刘盛纲,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liushenggang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/B8/09/85E487DBDF11FB234323AB718CB_A2EC5940_1DA6.jpg
刘涛,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liutao1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/76/20/C754E4C957EB4D8ACE757A82DC2_4F0B0DF9_2CA60.png
刘成,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/chengliu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/E3/FA/4F01C5FF322E420CF3F8129098C_3541EF61_1F3AE.png
刘宇,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/liuyu3/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/76/78/84531684429A7F62CEFAC9C53D0_4DAC3DF1_915.jpg
刘国,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/liuguo/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/F5/CA/325562D0DE0FC11E6BA4B9A4DE7_1121902D_195A88.jpg
兰峰,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/lanfeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/77/4F/8C35F8BC0F5612733A424E0676C_F875A257_163AE.png
傅文杰,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/fuwenjie/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/DC/3A/0592D07EC8791E3C3BC80143FD3_7548D4C3_31E18.png
何松柏,电子科学与工程学院,男,教授,http://faculty.uestc.edu.cn/hesongbai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/ED/AA/DF8B1D2ABB2848E1EAAF7E696EE_C072436D_52B8.jpg
何十全,电子科学与工程学院,男,副教授,http://faculty.uestc.edu.cn/heshiquan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/FB/0B/67E817B1CD2162A5D1D38CB72FC_49428BDB_3C15.jpg
龚元,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/gongyuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/B3/B6/EE3088F9964CAD2F29300CEE693_DCED19F8_1FE6A.png
黄勇军,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/huangyongjun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/C4/7E/3AE7725882DC752D310C50E2400_CF2F6EF3_2875C.jpg
魏平,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/weiping/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/29/B5/6E478BEB219DF32A633B3F51D66_6143FB80_90B7.png
骆春波,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/luochunbo1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/BC/49/04119415ACC49AC51948680D6D3_72641762_680.png
饶云江,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/raoyunjiang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/7F/9A/12D9F46B64C510F080D64856C9D_8C97E3D2_10737.png
韦云凯,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/weiyunkai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/E/A6/A9/35EFE1BD51A0F1D1C03B6E16FA5_40339B49_15EB7.png
陈慧,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/chenhui1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/D5/4D/746956F9EC047085D5C95581BCD_B6E925B9_2CCD.jpg
陈彦,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/cyan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/98/23/140CBC354972FF89B1A25A93339_815BFFB4_B405.jpg
陈建文,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/chenjianwen2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/CF/1D/2475839683272F0D0B7964EEF27_2C8E517C_94DC.png
郭贤生,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/guoxiansheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/0D/4C/85A7B6C6F22AC0E1989CB26E594_83264E7D_2E5D6.jpg
郭劲宏,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/guojinghong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/40/D6/362E5F02DAA880215B7DBDCF306_8D32220E_2C35F.jpg
邱昆,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/qiukun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/CD/FC/B5ED51CF5567C8E294D79E962E1_EBB65074_EC41.png
赵毅哲,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/zhaoyizhe1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/B0/B6/1D66171498A0AF2C15F4DE584C0_EF12B3C7_25388.png
许都,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/xudou/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/93/66/7975A8ABC8885442D8096879D02_E00614A5_5C111.jpg
许林峰,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/xulinfeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/02/E6/11F5F3DAB332F6BB129B8AFD689_A734627E_21A3C.png
蒋定德,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/jiangdd/en/index.htm,https://faculty.uestc.edu.cn/__local/9/77/82/7AF2BD86DC74E372F22864E5F71_5EB755C6_1DEE1.png
蒋体钢,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/jiangtigang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/6/B5/ED/416F9B220CFC07A599EC4B6A21B_EB955594_19482.png
胡杰,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/hujie/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/A8/5C/4B8C33C8A44EDCB3D1D5B9301FC_A3ABE720_1D6EF.png
耿勇,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/gengyong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/5C/41/BD66F754C7168887BD65169A436_76C9F2BE_1BC28.png
罗龙,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/luolong1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/D8/17/F1C777D5BFE3FA5B6C8DE61D218_0BBFF081_2573E.png
程子扬,信息与通信工程学院,男,副研究员,http://faculty.uestc.edu.cn/ZiyangCheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/6A/DF/4EE5169A67AEB580BED84293BC5_EE733684_1CFD4.png
王雄,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangxiong/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/0/5C/9B/B6CC15E544BD7532142AE8EE805_BB20E539_D3793.jpg
王正宁,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangzhengning/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/6D/6F/DF044EB57D83EFD8A65CF035742_EE72CD02_22313.png
王晟,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangsheng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/9D/9B/4304D5677434A74AB4C708A501D_59F59071_3FAD.jpg
王文钦,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangwenqin/en/index.htm,https://faculty.uestc.edu.cn/__local/B/DE/E7/319B63C32CCF83022AFA228A91C_078B75A5_BEA4.jpg
王志航,信息与通信工程学院,男,助理研究员,http://faculty.uestc.edu.cn/wangzhihang1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/93/39/8AD09A968E07A1DA91A40C2ED87_9CE35FA3_246B8.png
王帅,信息与通信工程学院,男,享受正高级待遇的高级工程师,http://faculty.uestc.edu.cn/wangshuai/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/18/3C/5A8E561A159C1BAAC41BBDF4F95_B7725CA0_153F5.png
王卓然,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangzhuoran/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/9F/70/080CA7E8B89C1F760F97A51C31C_E58BC7E6_619A.png
王勇,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wangyong4/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/50/4C/7FE1B23C1CCC0B13E7A4D283692_F062FE01_2BE5E.jpg
潘晔,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/panye/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/F8/75/22D801A1B5E9A7B7631B0A5BF88_690E362F_1F58D3.jpg
潘力立,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/panlili/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/83/C4/B3D19E068C9E26DA66767442F2E_1EA8A5FE_22003.png
沈晓峰,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/shenxiaofeng/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/3B/4F/BBBB8D126FE6B670A85AECC2092_CC05265D_4E66.jpg
汪玲,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/eewangling/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/35/D1/3CBE57A3D5704750B8F76AAE92C_C63DE22F_192BB.png
汤啸辰,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/tangxiaochen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/99/68/042EA3285498DED5566FF1B6762_5CDD71E1_19287.png
江宁,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/JiangNing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/29/90/A451B7E935B550F4AA7D4FA1BE3_322F7979_4822.jpg
毛玉明,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/maoyuming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/3A/AE/9E9980DE9DE01BA4CB0B29AF249_54FCA8DF_EA31.png
武保剑,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wubaojian/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/6B/0F/E1C3A23F9F1724BB7CA4F3E3B89_3BACF0EB_B62A.png
武俊杰,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wujunjie/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/60/96/EEF3D5541AD755149914C28D676_D93AA98E_E094.jpg
林静然,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/linjingran/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/89/BE/C0415D86B69D7654C9EC4A1ECB0_454173B0_248BB.png
杨远望,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/yangyuanwang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/2D/1B/3D69A4347FACE865BAE9B02A360_376F0EC5_38D2.jpg
杨海芬,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/yanghaifen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/8/3C/BB/488EACD5CFCEA8AAD97B9BF0482_0199905E_19519.png
杨宁,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/yangning/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/2/EE/66/D520B07C7F5A7EDE2949390B65D_3891E805_1AA96.jpg
李建,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/lijian2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/D/34/5D/78D65EE374F6748A4C1D0EC9AE7_A64E0D72_1772A.png
李宏亮,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/lihongliang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/36/9D/A2640D86FCD15DA2606EB7E098D_5F1ABBF4_B9C1.png
李博闻,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/libowen/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/98/97/E9F69D87B3F13F1642920430505_E61143F0_2CCFB.png
李乐民,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/lilemin/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/4/BD/CF/1475195DA792894F5C26EBB1826_779E745B_1E50.jpg
李中余,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/lizhongyu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/25/01/E26C2798A5587C36EC24C16EDF1_7BD8F80A_1D8EE.png
朱树元,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/shuyuanzhu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/C5/CF/BAA9A224651315B23DA47A8C302_BE8F2814_500CD.jpg
曾辽原,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/zengliaoyuan/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/F/EE/61/088762CCD52539339C9D5E29B87_39463E73_1CFB9.png
曾兵,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/zengbing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/16/55/D4CA44BAFF6137CD3D251ADF62F_62485493_4F653.jpg
文峰,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/wenfeng1/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/7/18/42/8D87CA2C101A12607F76E8EFAB5_A74AD70D_1D31F.png
文光俊,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/wenguangjun/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/9/45/F2/95AC6B192393AA462BA46671C88_3EC8FC12_7188.jpg
彭真明,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/pengzhenming/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/AC/81/026448A6D5210B02706E60D2408_5D45E020_E69F.jpg
张瑛,信息与通信工程学院,女,副教授,http://faculty.uestc.edu.cn/zhangying2/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/A/14/69/67A414F54E4ECC431BF4913AC28_F4B347B7_167A3.jpg
张永超,信息与通信工程学院,男,副研究员,http://faculty.uestc.edu.cn/zhangyongchao/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/F6/1D/19DF66ED5718C9B2AE91D9AE95E_FE07D5FB_1A8E.png
张引,信息与通信工程学院,男,研究员,http://faculty.uestc.edu.cn/yinzhang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/5/28/B8/8E8D6AAA6590A717E64C9A72114_43F0C2E9_1E970.png
张帆,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/fanzhang/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/C/C6/A9/9A984374E6773F7E92CB2BE39E3_40381283_22833.png
张崇富,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/zhangchongfu/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/3/4A/D8/78F1384D6FF83C657F15E846B34_DE101107_9128.png
张学敬,信息与通信工程学院,男,副教授,http://faculty.uestc.edu.cn/zhangxuejing/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/1/DA/01/F17C18BF0357DB75E22CCFB6265_3A29A214_2CC03.png
张伟利,信息与通信工程学院,男,教授,http://faculty.uestc.edu.cn/zhangweili/zh_CN/index.htm,https://faculty.uestc.edu.cn/__local/B/35/68/866B16BA7302371FF58D20EA729_94CE87FF_261F15.jpg
